Month_Registered,Zip_Code,City,County,Total_EV_Registrations
2022-05-31,21841,Newark,Worcester County,1
2022-05-31,21842,Ocean City,Worcester County,54
2022-05-31,21843,Ocean City,Worcester County,0
2022-05-31,21849,Parsonsburg,Wicomico County,3
2022-05-31,21850,Pittsville,Wicomico County,6
2022-05-31,21851,Pocomoke City,Worcester County,13
2022-05-31,21852,Powellville,Wicomico County,0
2022-05-31,21853,Princess Anne,Somerset County,9
2022-05-31,21856,Quantico,Wicomico County,2
2022-05-31,21857,Rehobeth,Somerset County,0
2022-05-31,21861,Sharptown,Wicomico County,0
2022-05-31,21862,Showell,Worcester County,1
2022-05-31,21863,Snow Hill,Worcester County,16
2022-05-31,21864,Stockton,Worcester County,0
2022-05-31,21865,Tyaskin,Wicomico County,1
2022-05-31,21866,Tylerton,Somerset County,0
2022-05-31,21867,Upper Fairmount,Somerset County,0
2022-05-31,21869,Vienna,Dorchester County,3
2022-05-31,21871,Westover,Somerset County,1
2022-05-31,21872,Whaleyville,Worcester County,2
2022-05-31,21874,Willards,Wicomico County,3
2022-05-31,21875,Delmar,Wicomico County,28
2022-05-31,21890,Westover,Somerset County,0
2022-05-31,21901,North East,Cecil County,72
2022-05-31,21902,Perry Point,Cecil County,0
2022-05-31,21903,Perryville,Cecil County,21
2022-05-31,21904,Port Deposit,Cecil County,24
2022-05-31,21911,Rising Sun,Cecil County,27
2022-05-31,21912,Warwick,Cecil County,6
2022-05-31,21913,Cecilton,Cecil County,3
2022-05-31,21914,Charlestown,Cecil County,2
2022-05-31,21915,Chesapeake City,Cecil County,15
2022-05-31,21916,Childs,Cecil County,0
2022-05-31,21917,Colora,Cecil County,14
2022-05-31,21918,Conowingo,Cecil County,6
2022-05-31,21919,Earleville,Cecil County,13
2022-05-31,21920,Elk Mills,Cecil County,0
2022-05-31,21921,Elkton,Cecil County,122
2022-05-31,21922,Elkton,Cecil County,0
2022-05-31,21930,Georgetown,Cecil County,1
2022-06-30,20601,Waldorf,Charles County,107
2022-06-30,20602,Waldorf,Charles County,104
2022-06-30,20603,Waldorf,Charles County,186
2022-06-30,20604,Waldorf,Charles County,0
2022-06-30,20606,Abell,Saint Mary's County,2
2022-06-30,20607,Accokeek,Prince George's County,113
2022-06-30,20608,Aquasco,Prince George's County,2
2022-06-30,20609,Avenue,Saint Mary's County,3
2022-06-30,20610,Barstow,Calvert County,0
2022-06-30,20611,Bel Alton,Charles County,2
2022-06-30,20612,Benedict,Charles County,2
2022-06-30,20613,Brandywine,Prince George's County,121
2022-06-30,20615,Broomes Island,Calvert County,2
2022-06-30,20616,Bryans Road,Charles County,32
2022-06-30,20617,Bryantown,Charles County,5
2022-06-30,20618,Bushwood,Saint Mary's County,2
2022-06-30,20619,California,Saint Mary's County,106
2022-06-30,20620,Callaway,Saint Mary's County,8
2022-06-30,20621,Chaptico,Saint Mary's County,3
2022-06-30,20622,Charlotte Hall,Saint Mary's County,15
2022-06-30,20623,Cheltenham,Prince George's County,13
2022-06-30,20624,Clements,Saint Mary's County,1
2022-06-30,20625,Cobb Island,Charles County,2
2022-06-30,20626,Coltons Point,Saint Mary's County,0
2022-06-30,20627,Compton,Saint Mary's County,0
2022-06-30,20628,Dameron,Saint Mary's County,9
2022-06-30,20629,Dowell,Calvert County,2
2022-06-30,20630,Drayden,Saint Mary's County,6
2022-06-30,20632,Faulkner,Charles County,3
2022-06-30,20634,Great Mills,Saint Mary's County,44
2022-06-30,20635,Helen,Saint Mary's County,0
2022-06-30,20636,Hollywood,Saint Mary's County,69
2022-06-30,20637,Hughesville,Charles County,51
2022-06-30,20639,Huntingtown,Calvert County,114
2022-06-30,20640,Indian Head,Charles County,48
2022-06-30,20643,Ironsides,Charles County,0
2022-06-30,20645,Issue,Charles County,9
2022-06-30,20646,La Plata,Charles County,110
2022-06-30,20650,Leonardtown,Saint Mary's County,141
2022-06-30,20653,Lexington Park,Saint Mary's County,107
2022-06-30,20656,Loveville,Saint Mary's County,1
2022-06-30,20657,Lusby,Calvert County,90
2022-06-30,20658,Marbury,Charles County,7
2022-06-30,20659,Mechanicsville,Saint Mary's County,79
2022-06-30,20660,Morganza,Saint Mary's County,0
2022-06-30,20661,Mount Victoria,Charles County,0
2022-06-30,20662,Nanjemoy,Charles County,6
2022-06-30,20664,Newburg,Charles County,10
2022-06-30,20667,Park Hall,Saint Mary's County,0
2022-06-30,20670,Patuxent River,Saint Mary's County,1
2022-06-30,20674,Piney Point,Saint Mary's County,14
2022-06-30,20675,Pomfret,Charles County,12
2022-06-30,20676,Port Republic,Calvert County,26
2022-06-30,20677,Port Tobacco,Charles County,26
2022-06-30,20678,Prince Frederick,Calvert County,59
2022-06-30,20680,Ridge,Saint Mary's County,2
2022-06-30,20682,Rock Point,Charles County,0
2022-06-30,20684,Saint Inigoes,Saint Mary's County,10
2022-06-30,20685,Saint Leonard,Calvert County,40
2022-06-30,20686,Saint Marys City,Saint Mary's County,2
2022-06-30,20687,Scotland,Saint Mary's County,1
2022-06-30,20688,Solomons,Calvert County,27
2022-06-30,20689,Sunderland,Calvert County,14
2022-06-30,20690,Tall Timbers,Saint Mary's County,8
2022-06-30,20692,Valley Lee,Saint Mary's County,1
2022-06-30,20693,Welcome,Charles County,5
2022-06-30,20695,White Plains,Charles County,89
2022-06-30,20697,Southern Md Facility,Prince George's County,0
2022-06-30,20701,Annapolis Junction,Howard County,19
2022-06-30,20703,Lanham,Prince George's County,0
2022-06-30,20704,Beltsville,Prince George's County,0
2022-06-30,20705,Beltsville,Prince George's County,130
2022-06-30,20706,Lanham,Prince George's County,153
2022-06-30,20707,Laurel,Prince George's County,217
2022-06-30,20708,Laurel,Prince George's County,92
2022-06-30,20709,Laurel,Prince George's County,0
2022-06-30,20710,Bladensburg,Prince George's County,7
2022-06-30,20711,Lothian,Anne Arundel County,36
2022-06-30,20712,Mount Rainier,Prince George's County,41
2022-06-30,20714,North Beach,Calvert County,28
2022-06-30,20715,Bowie,Prince George's County,190
2022-06-30,20716,Bowie,Prince George's County,141
2022-06-30,20717,Bowie,Prince George's County,0
2022-06-30,20718,Bowie,Prince George's County,0
2022-06-30,20719,Bowie,Prince George's County,0
2022-06-30,20720,Bowie,Prince George's County,238
2022-06-30,20721,Bowie,Prince George's County,267
2022-06-30,20722,Brentwood,Prince George's County,38
2022-06-30,20723,Laurel,Howard County,494
2022-06-30,20724,Laurel,Anne Arundel County,118
2022-06-30,20725,Laurel,Prince George's County,0
2022-06-30,20726,Laurel,Prince George's County,0
2022-06-30,20731,Capitol Heights,Prince George's County,0
2022-06-30,20732,Chesapeake Beach,Calvert County,95
2022-06-30,20733,Churchton,Anne Arundel County,22
2022-06-30,20735,Clinton,Prince George's County,167
2022-06-30,20736,Owings,Calvert County,64
2022-06-30,20737,Riverdale,Prince George's County,65
2022-06-30,20738,Riverdale,Prince George's County,0
2022-06-30,20740,College Park,Prince George's County,168
2022-06-30,20741,College Park,Prince George's County,0
2022-06-30,20742,College Park,Prince George's County,0
2022-06-30,20743,Capitol Heights,Prince George's County,138
2022-06-30,20744,Fort Washington,Prince George's County,319
2022-06-30,20745,Oxon Hill,Prince George's County,114
2022-06-30,20746,Suitland,Prince George's County,59
2022-06-30,20747,District Heights,Prince George's County,46
2022-06-30,20748,Temple Hills,Prince George's County,74
2022-06-30,20749,Fort Washington,Prince George's County,0
2022-06-30,20750,Oxon Hill,Prince George's County,0
2022-06-30,20751,Deale,Anne Arundel County,20
2022-06-30,20752,Suitland,Prince George's County,0
2022-06-30,20753,District Heights,Prince George's County,0
2022-06-30,20754,Dunkirk,Calvert County,71
2022-06-30,20755,Fort George G Meade,Anne Arundel County,38
2022-06-30,20757,Temple Hills,Prince George's County,0
2022-06-30,20758,Friendship,Anne Arundel County,5
2022-06-30,20759,Fulton,Howard County,277
2022-06-30,20762,Andrews Air Force Base,Prince George's County,13
2022-06-30,20763,Savage,Howard County,16
2022-06-30,20764,Shady Side,Anne Arundel County,19
2022-06-30,20765,Galesville,Anne Arundel County,2
2022-06-30,20768,Greenbelt,Prince George's County,0
2022-06-30,20769,Glenn Dale,Prince George's County,74
2022-06-30,20770,Greenbelt,Prince George's County,191
2022-06-30,20771,Greenbelt,Prince George's County,3
2022-06-30,20772,Upper Marlboro,Prince George's County,417
2022-06-30,20773,Upper Marlboro,Prince George's County,0
2022-06-30,20774,Upper Marlboro,Prince George's County,349
2022-06-30,20775,Upper Marlboro,Prince George's County,0
2022-06-30,20776,Harwood,Anne Arundel County,38
2022-06-30,20777,Highland,Howard County,138
2022-06-30,20778,West River,Anne Arundel County,23
2022-06-30,20779,Tracys Landing,Anne Arundel County,17
2022-06-30,20781,Hyattsville,Prince George's County,99
2022-06-30,20782,Hyattsville,Prince George's County,150
2022-06-30,20783,Hyattsville,Prince George's County,81
2022-06-30,20784,Hyattsville,Prince George's County,41
2022-06-30,20785,Hyattsville,Prince George's County,127
2022-06-30,20787,Hyattsville,Prince George's County,0
2022-06-30,20788,Hyattsville,Prince George's County,0
2022-06-30,20790,Capitol Heights,Prince George's County,0
2022-06-30,20791,Capitol Heights,Prince George's County,0
2022-06-30,20792,Upper Marlboro,Prince George's County,0
2022-06-30,20794,Jessup,Howard County,108
2022-06-30,20797,Southern Md Facility,Prince George's County,0
2022-06-30,20799,Capitol Heights,Prince George's County,0
2022-06-30,20810,Bethesda,Montgomery County,0
2022-06-30,20811,Bethesda,Montgomery County,0
2022-06-30,20812,Glen Echo,Montgomery County,13
2022-06-30,20813,Bethesda,Montgomery County,0
2022-06-30,20814,Bethesda,Montgomery County,827
2022-06-30,20815,Chevy Chase,Montgomery County,901
2022-06-30,20816,Bethesda,Montgomery County,536
2022-06-30,20817,Bethesda,Montgomery County,1387
2022-06-30,20818,Cabin John,Montgomery County,83
2022-06-30,20824,Bethesda,Montgomery County,1
2022-06-30,20825,Chevy Chase,Montgomery County,0
2022-06-30,20827,Bethesda,Montgomery County,0
2022-06-30,20830,Olney,Montgomery County,0
2022-06-30,20832,Olney,Montgomery County,275
2022-06-30,20833,Brookeville,Montgomery County,148
2022-06-30,20837,Poolesville,Montgomery County,140
2022-06-30,20838,Barnesville,Montgomery County,4
2022-06-30,20839,Beallsville,Montgomery County,1
2022-06-30,20841,Boyds,Montgomery County,198
2022-06-30,20842,Dickerson,Montgomery County,37
2022-06-30,20847,Rockville,Montgomery County,0
2022-06-30,20848,Rockville,Montgomery County,0
2022-06-30,20849,Rockville,Montgomery County,0
2022-06-30,20850,Rockville,Montgomery County,1321
2022-06-30,20851,Rockville,Montgomery County,120
2022-06-30,20852,Rockville,Montgomery County,730
2022-06-30,20853,Rockville,Montgomery County,353
2022-06-30,20854,Potomac,Montgomery County,1810
2022-06-30,20855,Derwood,Montgomery County,395
2022-06-30,20857,Rockville,Montgomery County,0
2022-06-30,20859,Potomac,Montgomery County,0
2022-06-30,20860,Sandy Spring,Montgomery County,38
2022-06-30,20861,Ashton,Montgomery County,59
2022-06-30,20862,Brinklow,Montgomery County,10
2022-06-30,20866,Burtonsville,Montgomery County,103
2022-06-30,20868,Spencerville,Montgomery County,6
2022-06-30,20871,Clarksburg,Montgomery County,746
2022-06-30,20872,Damascus,Montgomery County,125
2022-06-30,20874,Germantown,Montgomery County,540
2022-06-30,20875,Germantown,Montgomery County,0
2022-06-30,20876,Germantown,Montgomery County,256
2022-06-30,20877,Gaithersburg,Montgomery County,213
2022-06-30,20878,Gaithersburg,Montgomery County,1297
2022-06-30,20879,Gaithersburg,Montgomery County,198
2022-06-30,20880,Washington Grove,Montgomery County,11
2022-06-30,20882,Gaithersburg,Montgomery County,242
2022-06-30,20883,Gaithersburg,Montgomery County,0
2022-06-30,20884,Gaithersburg,Montgomery County,0
2022-06-30,20885,Gaithersburg,Montgomery County,0
2022-06-30,20886,Montgomery Village,Montgomery County,191
2022-06-30,20889,Bethesda,Montgomery County,1
2022-06-30,20891,Kensington,Montgomery County,0
2022-06-30,20892,Bethesda,Montgomery County,0
2022-06-30,20894,Bethesda,Montgomery County,0
2022-06-30,20895,Kensington,Montgomery County,428
2022-06-30,20896,Garrett Park,Montgomery County,40
2022-06-30,20897,Suburb Maryland Fac,Montgomery County,0
2022-06-30,20898,Gaithersburg,Montgomery County,0
2022-06-30,20899,Gaithersburg,Montgomery County,0
2022-06-30,20901,Silver Spring,Montgomery County,398
2022-06-30,20902,Silver Spring,Montgomery County,452
2022-06-30,20903,Silver Spring,Montgomery County,82
2022-06-30,20904,Silver Spring,Montgomery County,405
2022-06-30,20905,Silver Spring,Montgomery County,237
2022-06-30,20906,Silver Spring,Montgomery County,503
2022-06-30,20907,Silver Spring,Montgomery County,0
2022-06-30,20908,Silver Spring,Montgomery County,0
2022-06-30,20910,Silver Spring,Montgomery County,670
2022-06-30,20911,Silver Spring,Montgomery County,0
2022-06-30,20912,Takoma Park,Montgomery County,385
2022-06-30,20913,Takoma Park,Montgomery County,0
2022-06-30,20914,Silver Spring,Montgomery County,0
2022-06-30,20915,Silver Spring,Montgomery County,0
2022-06-30,20916,Silver Spring,Montgomery County,0
2022-06-30,20918,Silver Spring,Montgomery County,0
2022-06-30,20993,Silver Spring,Montgomery County,0
2022-06-30,20997,Silver Spring,Montgomery County,0
2022-06-30,21001,Aberdeen,Harford County,109
2022-06-30,21005,Aberdeen Proving Ground,Harford County,8
2022-06-30,21009,Abingdon,Harford County,151
2022-06-30,21010,Gunpowder,Harford County,1
2022-06-30,21012,Arnold,Anne Arundel County,239
2022-06-30,21013,Baldwin,Baltimore County,53
2022-06-30,21014,Bel Air,Harford County,198
2022-06-30,21015,Bel Air,Harford County,209
2022-06-30,21017,Belcamp,Harford County,21
2022-06-30,21018,Benson,Harford County,1
2022-06-30,21020,Boring,Baltimore County,0
2022-06-30,21022,Brooklandville,Baltimore County,1
2022-06-30,21023,Butler,Baltimore County,4
2022-06-30,21027,Chase,Baltimore County,0
2022-06-30,21028,Churchville,Harford County,23
2022-06-30,21029,Clarksville,Howard County,513
2022-06-30,21030,Cockeysville,Baltimore County,212
2022-06-30,21031,Hunt Valley,Baltimore County,11
2022-06-30,21032,Crownsville,Anne Arundel County,152
2022-06-30,21034,Darlington,Harford County,16
2022-06-30,21035,Davidsonville,Anne Arundel County,135
2022-06-30,21036,Dayton,Howard County,68
2022-06-30,21037,Edgewater,Anne Arundel County,240
2022-06-30,21040,Edgewood,Harford County,42
2022-06-30,21041,Ellicott City,Howard County,0
2022-06-30,21042,Ellicott City,Howard County,952
2022-06-30,21043,Ellicott City,Howard County,804
2022-06-30,21044,Columbia,Howard County,697
2022-06-30,21045,Columbia,Howard County,433
2022-06-30,21046,Columbia,Howard County,221
2022-06-30,21047,Fallston,Harford County,92
2022-06-30,21048,Finksburg,Carroll County,97
2022-06-30,21050,Forest Hill,Harford County,115
2022-06-30,21051,Fork,Baltimore County,2
2022-06-30,21052,Fort Howard,Baltimore County,1
2022-06-30,21053,Freeland,Baltimore County,23
2022-06-30,21054,Gambrills,Anne Arundel County,165
2022-06-30,21056,Gibson Island,Anne Arundel County,12
2022-06-30,21057,Glen Arm,Baltimore County,48
2022-06-30,21060,Glen Burnie,Anne Arundel County,241
2022-06-30,21061,Glen Burnie,Anne Arundel County,154
2022-06-30,21062,Glen Burnie,Anne Arundel County,0
2022-06-30,21065,Hunt Valley,Baltimore County,0
2022-06-30,21071,Glyndon,Baltimore County,3
2022-06-30,21074,Hampstead,Carroll County,69
2022-06-30,21075,Elkridge,Howard County,393
2022-06-30,21076,Hanover,Anne Arundel County,464
2022-06-30,21077,Harmans,Anne Arundel County,6
2022-06-30,21078,Havre De Grace,Harford County,149
2022-06-30,21082,Hydes,Baltimore County,6
2022-06-30,21084,Jarrettsville,Harford County,26
2022-06-30,21085,Joppa,Harford County,55
2022-06-30,21087,Kingsville,Baltimore County,45
2022-06-30,21088,Lineboro,Carroll County,0
2022-06-30,21090,Linthicum Heights,Anne Arundel County,369
2022-06-30,21092,Long Green,Baltimore County,0
2022-06-30,21093,Lutherville Timonium,Baltimore County,443
2022-06-30,21094,Lutherville Timonium,Baltimore County,0
2022-06-30,21098,Hanover,Anne Arundel County,0
2022-06-30,21102,Manchester,Carroll County,54
2022-06-30,21104,Marriottsville,Carroll County,109
2022-06-30,21105,Maryland Line,Baltimore County,0
2022-06-30,21106,Mayo,Anne Arundel County,0
2022-06-30,21108,Millersville,Anne Arundel County,224
2022-06-30,21111,Monkton,Baltimore County,64
2022-06-30,21113,Odenton,Anne Arundel County,372
2022-06-30,21114,Crofton,Anne Arundel County,208
2022-06-30,21117,Owings Mills,Baltimore County,499
2022-06-30,21120,Parkton,Baltimore County,90
2022-06-30,21122,Pasadena,Anne Arundel County,334
2022-06-30,21123,Pasadena,Anne Arundel County,0
2022-06-30,21128,Perry Hall,Baltimore County,140
2022-06-30,21130,Perryman,Harford County,0
2022-06-30,21131,Phoenix,Baltimore County,120
2022-06-30,21132,Pylesville,Harford County,13
2022-06-30,21133,Randallstown,Baltimore County,81
2022-06-30,21136,Reisterstown,Baltimore County,312
2022-06-30,21139,Riderwood,Baltimore County,0
2022-06-30,21140,Riva,Anne Arundel County,46
2022-06-30,21144,Severn,Anne Arundel County,291
2022-06-30,21146,Severna Park,Anne Arundel County,440
2022-06-30,21150,Simpsonville,Howard County,0
2022-06-30,21152,Sparks Glencoe,Baltimore County,128
2022-06-30,21153,Stevenson,Baltimore County,25
2022-06-30,21154,Street,Harford County,30
2022-06-30,21155,Upperco,Baltimore County,22
2022-06-30,21156,Upper Falls,Baltimore County,4
2022-06-30,21157,Westminster,Carroll County,206
2022-06-30,21158,Westminster,Carroll County,109
2022-06-30,21160,Whiteford,Harford County,5
2022-06-30,21161,White Hall,Harford County,39
2022-06-30,21162,White Marsh,Baltimore County,44
2022-06-30,21163,Woodstock,Howard County,134
2022-06-30,21201,Baltimore,Baltimore City,114
2022-06-30,21202,Baltimore,Baltimore City,124
2022-06-30,21203,Baltimore,Baltimore City,0
2022-06-30,21204,Towson,Baltimore County,233
2022-06-30,21205,Baltimore,Baltimore City,30
2022-06-30,21206,Baltimore,Baltimore City,93
2022-06-30,21207,Gwynn Oak,Baltimore County,107
2022-06-30,21208,Pikesville,Baltimore County,339
2022-06-30,21209,Baltimore,Baltimore City,288
2022-06-30,21210,Baltimore,Baltimore City,255
2022-06-30,21211,Baltimore,Baltimore City,175
2022-06-30,21212,Baltimore,Baltimore City,323
2022-06-30,21213,Baltimore,Baltimore City,43
2022-06-30,21214,Baltimore,Baltimore City,78
2022-06-30,21215,Baltimore,Baltimore City,100
